model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A1,2019,20450,Semi-Auto,28,Petrol,145,44.8,1.5
 A1,2019,20450,Semi-Auto,44,Petrol,145,44.8,1.5
 A5,2020,27450,Semi-Auto,78,Diesel,145,47.1,2.0
 A5,2020,29950,Semi-Auto,480,Petrol,145,39.8,2.0
 A1,2020,21450,Manual,1000,Petrol,145,44.1,1.0
 Q3,2019,31950,Semi-Auto,6100,Petrol,145,32.1,2.0
 A4,2019,27950,Semi-Auto,4840,Diesel,145,44.8,2.0
 A4,2019,21950,Manual,7975,Petrol,145,39.2,2.0
 A4,2019,25950,Semi-Auto,9097,Diesel,145,45.6,2.0
 Q7,2019,54950,Semi-Auto,12195,Diesel,145,33.2,3.0
 A6,2019,36950,Semi-Auto,10618,Diesel,145,47.9,2.0
 A4,2019,22450,Manual,16500,Petrol,145,38.7,2.0
 A1,2019,20490,Semi-Auto,2983,Petrol,145,44.8,1.5
 Q3,2019,30790,Semi-Auto,6521,Petrol,145,31.7,2.0
 A1,2019,21990,Semi-Auto,2742,Petrol,145,44.8,1.5
 A1,2019,22490,Semi-Auto,1620,Petrol,145,44.8,1.5
 A1,2019,22490,Semi-Auto,1501,Petrol,145,44.8,1.5
 A1,2019,22790,Semi-Auto,547,Petrol,145,44.8,1.5
 Q5,2019,31490,Semi-Auto,9685,Diesel,145,38.2,2.0
 A3,2019,22890,Semi-Auto,2580,Diesel,145,50.4,2.0
 A3,2019,32850,Semi-Auto,6337,Petrol,145,34.9,2.0
 Q8,2019,57970,Semi-Auto,7606,Diesel,145,33.6,3.0
 Q2,2019,20750,Manual,2200,Diesel,145,49.6,1.6
 Q2,2019,19980,Manual,2868,Diesel,145,49.6,1.6
 A8,2019,41995,Automatic,1898,Diesel,145,40.4,3.0
 A3,2019,21750,Semi-Auto,15813,Petrol,145,42.2,1.5
 Q5,2019,31250,Semi-Auto,14120,Diesel,145,38.2,2.0
 Q7,2019,45500,Automatic,11717,Diesel,145,33.2,3.0
 A6,2019,26995,Automatic,6150,Diesel,145,50.4,2.0
 Q7,2019,46850,Automatic,50,Diesel,145,33.6,3.0
 Q7,2019,46500,Automatic,3450,Diesel,145,33.2,3.0
 A4,2019,23495,Automatic,8177,Diesel,145,51.4,2.0
 A3,2019,17995,Manual,7062,Diesel,145,49.6,1.6
 Q2,2019,21000,Manual,4775,Diesel,145,49.6,1.6
 Q5,2019,32500,Automatic,1547,Diesel,145,55.4,2.0
 A4,2019,26495,Automatic,6032,Petrol,145,38.7,2.0
 Q3,2019,26495,Manual,2288,Petrol,145,40.9,1.5
 Q3,2019,25250,Manual,3848,Petrol,145,40.9,1.5
 Q3,2019,26500,Manual,3974,Diesel,145,42.8,2.0
 A4,2020,42500,Semi-Auto,826,Diesel,145,40.4,3.0
 Q5,2019,33500,Semi-Auto,8566,Diesel,145,38.2,2.0
 A5,2019,33995,Automatic,3860,Diesel,145,50.4,2.0
 Q3,2019,35995,Automatic,4392,Petrol,145,32.1,2.0
 A3,2019,19500,Manual,7450,Diesel,145,52.3,1.6
 A6,2019,31500,Automatic,5235,Diesel,145,47.9,2.0
 A6,2019,34995,Semi-Auto,20,Diesel,145,47.9,2.0
 Q2,2019,23495,Semi-Auto,4084,Petrol,145,40.9,1.5
 A3,2019,18990,Semi-Auto,2620,Diesel,150,52.3,1.6
 A1,2019,18990,Manual,291,Petrol,150,46.3,1.5
 Q5,2019,29980,Semi-Auto,12500,Diesel,145,38.2,2.0
 A1,2019,21750,Semi-Auto,5024,Petrol,145,47.1,1.0
 Q7,2019,42500,Automatic,50,Diesel,145,33.6,3.0
 Q3,2020,29980,Manual,6840,Petrol,145,39.8,1.5
 Q3,2020,35995,Automatic,3911,Diesel,145,45.6,2.0
 A3,2019,22990,Semi-Auto,9967,Petrol,145,42.2,1.5
 A5,2019,33950,Semi-Auto,4054,Diesel,145,44.8,2.0
 Q5,2019,33950,Semi-Auto,4980,Diesel,145,38.2,2.0
 A1,2019,22495,Semi-Auto,9801,Petrol,150,40.9,2.0
 A1,2019,22495,Semi-Auto,8750,Petrol,150,40.9,2.0
 Q3,2019,25500,Automatic,4000,Diesel,145,48.7,2.0
 A5,2019,37000,Automatic,5117,Diesel,145,45.6,2.0
 A5,2019,26500,Automatic,3797,Diesel,145,50.4,2.0
 R8,2019,116000,Automatic,2369,Petrol,145,22.6,5.2
 Q2,2019,26490,Semi-Auto,14291,Petrol,150,39.8,1.5
 A5,2019,28500,Automatic,7769,Petrol,145,37.7,2.0
 Q2,2019,26000,Semi-Auto,7499,Petrol,145,40.9,1.5
 A6,2019,31500,Automatic,1000,Diesel,145,47.9,2.0
 Q5,2019,35500,Automatic,8417,Diesel,145,38.2,2.0
 A5,2019,26990,Automatic,9000,Petrol,145,39.8,2.0
 A3,2019,23940,Automatic,5804,Diesel,145,51.4,2.0
 A4,2019,26990,Automatic,5556,Petrol,145,38.2,2.0
 A3,2019,24990,Automatic,8799,Petrol,145,42.2,1.5
 A3,2019,21990,Manual,3272,Diesel,145,55.4,2.0
 Q2,2019,29950,Automatic,6042,Petrol,145,33.2,2.0
 A4,2019,25450,Automatic,9181,Diesel,145,48.7,2.0
 Q5,2019,30950,Automatic,5824,Diesel,145,39.2,2.0
 Q5,2019,30950,Automatic,6107,Diesel,145,39.2,2.0
 A5,2019,28450,Automatic,6621,Diesel,145,47.1,2.0
 Q3,2020,34450,Semi-Auto,4500,Diesel,145,47.1,2.0
 Q5,2019,36990,Semi-Auto,6612,Petrol,145,32.1,2.0
 Q5,2019,34990,Semi-Auto,8186,Petrol,145,32.1,2.0
 A5,2019,26940,Automatic,69,Diesel,145,62.8,2.0
 A3,2019,21950,Automatic,9406,Diesel,145,51.4,2.0
 Q5,2019,32790,Semi-Auto,1154,Diesel,145,38.2,2.0
 A4,2019,26990,Automatic,5212,Diesel,145,49.6,2.0
 A5,2019,28450,Automatic,6721,Diesel,145,47.1,2.0
 Q7,2019,51950,Automatic,8206,Diesel,145,32.8,3.0
 Q7,2019,41750,Semi-Auto,10492,Diesel,145,33.6,3.0
 Q5,2019,35990,Semi-Auto,8000,Diesel,145,38.2,2.0
 A3,2019,23450,Automatic,2500,Diesel,145,52.3,1.6
 Q3,2019,32990,Automatic,7000,Diesel,145,47.1,2.0
 Q2,2020,27450,Semi-Auto,2500,Petrol,145,42.2,1.5
 A4,2020,30995,Semi-Auto,1600,Petrol,145,40.9,2.0
 A6,2020,43990,Semi-Auto,2500,Diesel,145,37.7,3.0
 Q8,2020,62900,Semi-Auto,768,Diesel,145,32.8,3.0
 Q2,2019,28750,Semi-Auto,4502,Diesel,145,44.8,2.0
 A5,2020,40990,Semi-Auto,2900,Diesel,145,44.8,2.0
 A3,2019,22450,Semi-Auto,6575,Diesel,145,52.3,1.6
 Q3,2019,31490,Automatic,7753,Petrol,145,31.7,2.0
 Q3,2019,29950,Automatic,11020,Petrol,145,31.7,2.0
 Q5,2019,32950,Automatic,9140,Diesel,145,38.2,2.0
 Q5,2019,30900,Automatic,5291,Diesel,145,39.2,2.0
 A4,2019,26000,Automatic,1000,Diesel,145,47.9,2.0
 A4,2019,23000,Manual,1000,Petrol,145,39.2,2.0
 Q2,2019,30500,Automatic,1000,Petrol,145,33.2,2.0
 Q2,2019,20995,Manual,2915,Diesel,145,49.6,1.6
 Q7,2020,54995,Semi-Auto,1364,Diesel,145,33.2,3.0
 Q7,2020,54950,Semi-Auto,1600,Diesel,145,33.2,3.0
 A5,2020,27990,Semi-Auto,1432,Petrol,145,39.8,2.0
 A5,2020,30990,Semi-Auto,1500,Petrol,145,39.2,2.0
 Q3,2019,29950,Manual,1600,Diesel,145,40.9,2.0
 Q3,2019,25420,Manual,2204,Petrol,145,40.9,1.5
 Q3,2019,26990,Manual,107,Diesel,145,42.8,2.0
 TT,2020,32490,Semi-Auto,2950,Petrol,145,34.9,2.0
 A5,2019,32500,Automatic,1000,Petrol,145,37.7,2.0
 Q7,2019,45000,Automatic,1000,Diesel,145,33.6,3.0
 Q8,2019,54500,Automatic,1000,Diesel,145,33.6,3.0
 A4,2019,26000,Automatic,5000,Diesel,145,48.7,2.0
 A5,2019,26500,Automatic,6939,Petrol,145,40.4,2.0
 Q5,2019,33500,Automatic,1297,Diesel,145,38.2,2.0
 Q3,2019,24990,Manual,5000,Petrol,145,40.9,1.5
 A3,2019,23950,Semi-Auto,8251,Diesel,150,50.4,2.0
 A3,2019,33250,Semi-Auto,4620,Petrol,150,34.5,2.0
 A3,2019,22490,Manual,4094,Petrol,150,42.8,1.5
 A3,2019,23995,Manual,3717,Diesel,145,51.4,1.6
 A6,2019,44990,Semi-Auto,7076,Diesel,145,36.2,3.0
 A3,2019,23990,Semi-Auto,6105,Diesel,150,50.4,2.0
 A1,2020,21450,Semi-Auto,2500,Petrol,150,44.1,1.0
 Q5,2019,31950,Semi-Auto,4879,Diesel,150,38.2,2.0
 A3,2019,21990,Semi-Auto,7617,Petrol,150,42.2,1.5
 Q5,2019,30895,Semi-Auto,15342,Diesel,150,38.2,2.0
 TT,2019,49900,Semi-Auto,4000,Petrol,150,30.7,2.5
 Q8,2019,54000,Automatic,1000,Diesel,145,33.6,3.0
 A5,2019,26500,Automatic,6612,Diesel,145,50.4,2.0
 Q7,2019,47000,Automatic,9898,Diesel,145,32.8,3.0
 Q5,2019,33000,Semi-Auto,10949,Diesel,145,38.2,2.0
 A3,2019,24500,Semi-Auto,5000,Diesel,145,50.4,2.0
 Q3,2019,34800,Semi-Auto,3238,Petrol,145,37.2,1.5
 Q5,2019,36500,Semi-Auto,10628,Diesel,145,38.2,2.0
 A1,2019,22500,Semi-Auto,2963,Petrol,145,44.8,1.5
 A3,2019,21900,Automatic,11687,Petrol,145,42.2,1.5
 Q7,2019,44500,Automatic,12697,Diesel,145,32.8,3.0
 A5,2020,26900,Semi-Auto,5000,Petrol,145,39.8,2.0
 A5,2020,27900,Semi-Auto,5000,Petrol,145,40.4,2.0
 Q7,2020,46990,Automatic,5000,Diesel,145,33.6,3.0
 Q3,2019,30790,Semi-Auto,6119,Petrol,150,31.7,2.0
 A3,2019,32490,Semi-Auto,318,Petrol,150,33.2,2.0
 A1,2019,22490,Semi-Auto,2813,Petrol,150,44.8,1.5
 A5,2019,26500,Automatic,8933,Diesel,145,51.4,2.0
 Q5,2019,34000,Semi-Auto,5542,Diesel,145,38.2,2.0
 A4,2019,23900,Automatic,4418,Diesel,145,48.7,2.0
 A5,2019,31900,Automatic,3794,Diesel,145,45.6,2.0
 A5,2019,26500,Automatic,6109,Diesel,145,50.4,2.0
 Q5,2019,34000,Automatic,5492,Diesel,145,38.2,2.0
 A4,2019,25400,Automatic,3258,Diesel,145,49.6,2.0
 A4,2019,23490,Semi-Auto,2552,Diesel,145,50.4,2.0
 Q7,2019,59950,Semi-Auto,6227,Diesel,145,33.2,3.0
 A4,2019,45950,Semi-Auto,3500,Diesel,145,40.4,3.0
 Q2,2019,25500,Manual,1000,Diesel,145,49.6,1.6
 TT,2020,28800,Semi-Auto,241,Petrol,145,40.9,2.0
 A3,2020,32500,Semi-Auto,3007,Petrol,145,34.5,2.0
 Q3,2020,29990,Manual,5000,Diesel,145,40.9,2.0
 Q3,2020,27990,Manual,5000,Petrol,145,39.8,1.5
 A3,2019,23950,Semi-Auto,4876,Diesel,145,52.3,1.6
 Q2,2019,21950,Manual,3193,Diesel,145,49.6,1.6
 A3,2019,22950,Manual,6985,Diesel,145,51.4,1.6
 Q3,2019,24990,Manual,7100,Petrol,145,40.9,1.5
 Q3,2019,26900,Manual,8800,Petrol,145,39.8,1.5
 Q2,2019,23990,Manual,100,Diesel,145,49.6,1.6
 Q7,2019,67900,Semi-Auto,7077,Diesel,145,30.1,4.0
 A5,2020,27900,Semi-Auto,5000,Petrol,145,40.4,2.0
 Q3,2019,36990,Semi-Auto,5000,Petrol,145,32.1,2.0
 A3,2019,21890,Manual,1489,Diesel,145,51.4,1.6
 A5,2019,29250,Automatic,11128,Petrol,145,39.8,2.0
 A4,2019,28990,Automatic,7500,Diesel,145,47.9,2.0
 RS5,2019,63950,Automatic,1000,Petrol,145,29.7,2.9
 Q5,2019,31490,Semi-Auto,6001,Diesel,145,55.4,2.0
 A3,2019,24990,Semi-Auto,2346,Diesel,145,50.4,2.0
 A3,2019,22500,Semi-Auto,3189,Petrol,145,44.1,1.5
 Q5,2019,36900,Semi-Auto,10224,Diesel,145,38.2,2.0
 A3,2019,29900,Semi-Auto,4641,Petrol,145,34.9,2.0
 A1,2019,21300,Semi-Auto,8253,Petrol,145,47.1,1.0
 Q3,2019,24990,Manual,3000,Petrol,145,40.9,1.5
 Q2,2019,30495,Semi-Auto,3350,Petrol,145,33.2,2.0
 Q3,2019,24990,Manual,3338,Petrol,145,40.9,1.5
 Q3,2019,32990,Semi-Auto,5000,Diesel,145,47.1,2.0
 TT,2019,26990,Automatic,5214,Petrol,145,40.9,2.0
 Q5,2019,35950,Semi-Auto,4042,Diesel,145,38.2,2.0
 Q2,2019,27990,Automatic,5000,Diesel,145,44.8,1.6
 Q5,2019,39950,Semi-Auto,5937,Diesel,145,38.2,2.0
 Q3,2019,27900,Manual,4551,Petrol,150,40.9,1.5
 A3,2019,22690,Semi-Auto,4520,Petrol,145,43.5,1.5
 A1,2019,22490,Semi-Auto,2221,Petrol,145,44.8,1.5
 RS5,2019,56400,Semi-Auto,2469,Petrol,150,29.7,2.9
 A3,2019,23490,Semi-Auto,6777,Petrol,150,42.2,1.5
 RS3,2019,37900,Semi-Auto,5894,Petrol,150,30.1,2.5
 TT,2019,27750,Automatic,1493,Petrol,145,35.3,2.0
 A4,2019,24990,Automatic,8499,Diesel,145,48.7,2.0
 Q3,2019,32950,Automatic,1000,Petrol,145,32.1,2.0
 A5,2019,29950,Automatic,5000,Petrol,145,39.8,2.0
 A3,2019,22450,Manual,100,Diesel,145,55.4,2.0
 A4,2019,23900,Automatic,8362,Petrol,145,39.8,2.0
 Q5,2019,29990,Automatic,11844,Diesel,145,39.2,2.0
 A4,2019,26490,Automatic,1000,Diesel,145,47.9,2.0
 A3,2019,22490,Semi-Auto,5400,Diesel,145,52.3,1.6
 Q3,2019,27900,Manual,3061,Petrol,145,39.8,1.5
 A5,2019,30000,Automatic,9333,Petrol,145,37.7,2.0
 A3,2019,23900,Manual,1529,Diesel,150,52.3,1.6
 Q7,2019,53900,Semi-Auto,17315,Diesel,145,32.1,3.0
 A3,2019,25900,Semi-Auto,2867,Diesel,145,51.4,2.0
 A3,2019,23500,Manual,5669,Petrol,145,42.2,1.5
 Q5,2019,43990,Automatic,5401,Diesel,145,36.2,2.0
 Q2,2019,23490,Automatic,3953,Diesel,145,46.3,1.6
 Q3,2019,29290,Manual,5000,Diesel,145,40.9,2.0
 Q3,2019,31990,Semi-Auto,5000,Petrol,145,32.1,2.0
 A4,2019,23490,Semi-Auto,5000,Petrol,145,39.8,2.0
 A4,2019,22990,Semi-Auto,4023,Diesel,145,50.4,2.0
 A3,2019,32499,Semi-Auto,4500,Petrol,150,34.5,2.0
 A3,2019,21500,Manual,5000,Diesel,145,51.4,1.6
 A3,2019,30950,Semi-Auto,6207,Petrol,145,34.5,2.0
 A3,2019,32490,Semi-Auto,6123,Petrol,145,34.5,2.0
 A3,2019,32490,Semi-Auto,5171,Petrol,145,34.5,2.0
 Q2,2019,26700,Semi-Auto,4256,Petrol,145,33.2,2.0
 A4,2019,26800,Automatic,8394,Diesel,145,47.9,2.0
 A4,2019,25500,Automatic,500,Diesel,145,49.6,2.0
 Q7,2019,41000,Automatic,7476,Diesel,145,33.2,3.0
 A1,2019,21490,Manual,5014,Petrol,145,50.4,1.0
 A3,2019,22490,Manual,9946,Petrol,145,42.2,1.5
 Q3,2019,29950,Semi-Auto,14401,Petrol,145,31.7,2.0
 Q7,2019,43990,Semi-Auto,7500,Diesel,145,33.2,3.0
 A3,2019,22500,Automatic,1863,Petrol,145,40.9,2.0
 A3,2019,23495,Semi-Auto,5000,Petrol,145,43.5,1.5
 Q5,2019,33900,Semi-Auto,12139,Diesel,145,38.2,2.0
 A3,2019,21900,Manual,2442,Diesel,145,51.4,1.6
 Q2,2019,20000,Manual,741,Diesel,145,49.6,1.6
 Q3,2019,26000,Manual,4158,Petrol,145,40.9,1.5
 Q3,2019,26000,Manual,3204,Petrol,145,40.9,1.5
 A4,2019,26500,Semi-Auto,6497,Petrol,145,38.7,2.0
 A5,2019,30000,Automatic,500,Petrol,145,37.7,2.0
 A5,2019,28500,Automatic,9357,Petrol,145,40.4,2.0
 A4,2019,24000,Manual,2411,Petrol,145,39.2,2.0
 A5,2019,36500,Automatic,500,Petrol,145,37.2,2.0
 A5,2019,27500,Automatic,500,Diesel,145,49.6,2.0
 Q7,2019,43700,Semi-Auto,5900,Diesel,150,33.2,3.0
 RS3,2019,46990,Semi-Auto,14585,Petrol,150,29.7,2.5
 Q2,2019,21600,Manual,4157,Diesel,145,49.6,1.6
 A4,2019,25000,Automatic,2142,Petrol,145,39.2,2.0
 A3,2019,21800,Manual,4577,Diesel,145,51.4,1.6
 Q2,2019,20000,Manual,2011,Diesel,145,49.6,1.6
 Q2,2019,28400,Automatic,2879,Petrol,145,33.2,2.0
 A3,2019,22200,Automatic,1849,Diesel,145,52.3,1.6
 Q3,2019,26700,Automatic,2047,Diesel,145,48.7,2.0
 Q5,2019,31000,Semi-Auto,3119,Diesel,145,38.2,2.0
 Q5,2019,35945,Semi-Auto,5152,Petrol,145,32.1,2.0
 A3,2019,23800,Manual,5472,Diesel,145,55.4,2.0
 Q3,2019,28790,Semi-Auto,3150,Petrol,145,38.2,1.5
 Q5,2019,35290,Semi-Auto,2414,Diesel,145,38.2,2.0
 A3,2019,25000,Semi-Auto,6420,Diesel,145,50.4,2.0
 A3,2020,32400,Semi-Auto,1261,Petrol,145,34.5,2.0
 Q2,2020,28900,Manual,1201,Diesel,145,46.3,1.6
 A5,2019,27490,Semi-Auto,10372,Petrol,145,39.8,2.0
 A1,2019,20950,Semi-Auto,3701,Petrol,150,40.9,2.0
 A3,2019,33990,Semi-Auto,262,Petrol,150,33.2,2.0
 A3,2019,31490,Semi-Auto,288,Petrol,150,34.9,2.0
 A3,2019,24490,Semi-Auto,8877,Petrol,150,42.2,1.5
 A1,2019,21445,Semi-Auto,5844,Petrol,150,40.4,2.0
 Q7,2019,46400,Automatic,5489,Diesel,145,32.8,3.0
 A5,2019,27400,Automatic,3904,Petrol,145,40.4,2.0
 Q3,2020,30900,Manual,924,Diesel,145,40.9,2.0
 Q2,2020,30900,Semi-Auto,828,Diesel,145,46.3,2.0
 A4,2019,21700,Manual,8022,Petrol,145,39.2,2.0
 Q3,2020,36900,Semi-Auto,2183,Petrol,145,39.8,1.5
 A4,2020,40900,Semi-Auto,1964,Diesel,145,40.4,3.0
 A5,2019,35200,Automatic,8503,Petrol,145,37.2,2.0
 Q3,2019,25200,Manual,500,Petrol,145,40.9,1.5
 Q2,2019,29900,Automatic,3694,Petrol,145,33.2,2.0
 Q2,2019,30500,Automatic,9161,Petrol,145,33.2,2.0
 Q3,2019,27900,Manual,4288,Petrol,145,39.8,1.5
 Q3,2019,31200,Automatic,4303,Petrol,145,32.1,2.0
 A3,2019,29500,Semi-Auto,5906,Petrol,145,34.5,2.0
 A5,2019,27200,Automatic,500,Petrol,145,40.4,2.0
 A4,2019,25500,Automatic,500,Diesel,145,50.4,2.0
 A4,2019,28200,Automatic,4904,Diesel,145,47.9,2.0
 Q5,2019,53945,Semi-Auto,6243,Diesel,145,32.5,3.0
 A4,2019,23490,Semi-Auto,1425,Petrol,145,38.7,2.0
 A5,2020,29945,Semi-Auto,5000,Diesel,145,47.1,2.0
 A5,2020,28945,Semi-Auto,5000,Diesel,145,50.4,2.0
 Q5,2019,31290,Semi-Auto,11065,Diesel,145,38.2,2.0
 A5,2020,33990,Semi-Auto,3000,Petrol,145,39.8,2.0
 A4,2019,46490,Automatic,5000,Diesel,145,39.8,3.0
 Q7,2019,66950,Automatic,3000,Diesel,145,33.2,3.0
 Q3,2019,24490,Manual,3000,Petrol,145,40.9,1.5
 A5,2019,27250,Semi-Auto,3000,Petrol,145,40.4,2.0
 A3,2019,21000,Semi-Auto,3000,Petrol,145,40.9,2.0
 A6,2019,41890,Automatic,5000,Diesel,145,37.7,3.0
 Q3,2019,29490,Semi-Auto,10594,Petrol,145,31.7,2.0
 Q5,2020,40945,Semi-Auto,3000,Diesel,145,38.2,2.0
 Q3,2019,37450,Semi-Auto,3000,Petrol,145,32.1,2.0
 A4,2019,45490,Automatic,5500,Diesel,145,40.9,3.0
 A6,2019,27485,Automatic,6000,Diesel,145,50.4,2.0
 A4,2019,24245,Automatic,4500,Diesel,145,48.7,2.0
 A1,2020,23250,Semi-Auto,3000,Petrol,145,44.8,1.0
 A1,2020,23250,Semi-Auto,3000,Petrol,145,44.8,1.0
 A5,2020,32990,Semi-Auto,3000,Petrol,145,40.4,2.0
 RS5,2019,55450,Automatic,9108,Petrol,145,29.7,2.9
 A5,2020,31990,Semi-Auto,5000,Petrol,145,39.8,2.0
 A4,2019,24389,Automatic,7000,Diesel,145,48.7,2.0
 Q5,2019,34470,Semi-Auto,5614,Diesel,150,38.2,2.0
 A3,2019,24970,Semi-Auto,2346,Diesel,150,50.4,2.0
 A7,2019,35845,Automatic,3000,Diesel,145,47.1,2.0
 A5,2019,35945,Automatic,2200,Diesel,145,50.4,2.0
 Q7,2019,51990,Automatic,11586,Diesel,145,32.8,3.0
 Q2,2019,28945,Automatic,6093,Petrol,145,33.2,2.0
 A4,2019,28990,Automatic,5000,Petrol,145,38.2,2.0
 A6,2019,39490,Semi-Auto,9151,Petrol,145,34.0,2.0
 Q5,2020,51970,Semi-Auto,215,Diesel,145,34.5,3.0
 A5,2019,29950,Semi-Auto,7126,Diesel,150,50.4,2.0
 A4,2020,34990,Semi-Auto,3000,Petrol,145,39.2,2.0
 A1,2020,24490,Semi-Auto,3000,Petrol,145,44.8,1.5
 Q3,2019,38990,Semi-Auto,5476,Petrol,145,31.0,2.0
 TT,2020,29970,Semi-Auto,1015,Petrol,145,37.7,2.0
 A5,2019,27470,Automatic,8815,Diesel,145,51.4,2.0
 Q2,2020,29970,Semi-Auto,1015,Petrol,150,34.5,2.0
 A3,2019,30470,Semi-Auto,7987,Petrol,150,34.9,2.0
 A6,2019,26970,Automatic,6315,Diesel,145,50.4,2.0
 A1,2019,21470,Semi-Auto,6191,Petrol,150,40.9,2.0
 A1,2019,21470,Semi-Auto,4977,Petrol,150,40.9,2.0
 A5,2019,32970,Semi-Auto,8275,Diesel,150,44.8,2.0
 Q5,2019,31470,Semi-Auto,9683,Diesel,150,38.2,2.0
 A5,2019,24970,Automatic,5415,Petrol,145,40.4,2.0
 Q5,2019,31470,Semi-Auto,5089,Diesel,150,38.2,2.0
 A1,2020,22970,Semi-Auto,3515,Petrol,150,44.8,1.5
 A3,2019,22470,Semi-Auto,3399,Petrol,150,42.2,1.5
 A3,2019,23970,Semi-Auto,9588,Petrol,150,42.2,1.5
 A3,2019,22270,Semi-Auto,7341,Petrol,150,42.2,1.5
 A1,2019,22470,Semi-Auto,1124,Petrol,150,44.8,1.5
 Q3,2019,26450,Semi-Auto,972,Diesel,150,48.7,2.0
 Q7,2019,42970,Semi-Auto,9390,Diesel,150,33.2,3.0
 Q5,2019,32970,Semi-Auto,7203,Diesel,150,55.4,2.0
 A5,2019,30470,Semi-Auto,701,Diesel,150,50.4,2.0
 Q5,2019,30970,Semi-Auto,14668,Diesel,145,38.2,2.0
 A5,2020,26970,Semi-Auto,7015,Petrol,145,39.8,2.0
 Q3,2019,32970,Semi-Auto,1962,Petrol,145,31.4,2.0
 A4,2019,27970,Semi-Auto,12350,Diesel,145,47.9,2.0
 A3,2020,21970,Manual,5015,Diesel,150,53.3,1.6
 A1,2020,22970,Semi-Auto,3015,Petrol,150,44.8,1.0
 Q3,2020,28970,Semi-Auto,2015,Diesel,150,40.9,2.0
 TT,2020,29970,Semi-Auto,5515,Petrol,150,35.3,2.0
 A4,2020,28970,Semi-Auto,3515,Diesel,150,54.3,3.0
 Q3,2020,32970,Semi-Auto,2015,Petrol,150,31.4,2.0
 Q3,2020,29970,Manual,1015,Petrol,150,40.9,1.5
 A4,2020,31470,Semi-Auto,4915,Petrol,150,40.9,2.0
 Q7,2019,41970,Automatic,5815,Diesel,145,33.6,3.0
 A5,2019,31970,Automatic,4015,Diesel,145,48.7,2.0
 A4,2019,23970,Automatic,5000,Petrol,145,39.8,2.0
 Q5,2019,32970,Automatic,5015,Diesel,145,38.2,2.0
 A4,2019,26470,Automatic,3215,Petrol,145,38.7,2.0
 A4,2019,23970,Automatic,5015,Diesel,145,50.4,2.0
 Q8,2019,55970,Semi-Auto,5415,Diesel,145,33.6,3.0
 A7,2019,36450,Semi-Auto,5658,Diesel,150,38.2,3.0
 Q8,2019,62950,Semi-Auto,9991,Diesel,150,32.8,3.0
 A1,2019,22950,Semi-Auto,3135,Petrol,150,44.8,1.5
 Q5,2019,34970,Semi-Auto,8911,Diesel,145,38.2,2.0
 Q7,2019,42970,Automatic,100,Diesel,145,33.6,3.0
 A4,2020,43970,Semi-Auto,3700,Diesel,145,39.2,3.0
 Q2,2019,21970,Manual,7815,Diesel,145,47.9,1.6
 Q2,2019,26970,Automatic,4515,Petrol,145,33.2,2.0
 A6,2019,42470,Automatic,515,Diesel,145,37.7,3.0
 Q3,2019,24970,Manual,4515,Petrol,145,40.9,1.5
 A6,2019,31970,Automatic,6615,Diesel,145,47.9,2.0
 Q3,2019,26970,Semi-Auto,8838,Diesel,145,48.7,2.0
 Q3,2019,24970,Manual,4715,Petrol,145,40.9,1.5
 Q3,2019,24970,Manual,6015,Petrol,145,40.9,1.5
 A3,2019,24450,Semi-Auto,7508,Petrol,150,42.2,1.5
 A3,2019,33950,Semi-Auto,6763,Petrol,150,34.5,2.0
 A5,2019,33950,Semi-Auto,4945,Petrol,150,36.7,2.0
 Q5,2019,38450,Semi-Auto,4322,Petrol,150,32.1,2.0
 Q3,2019,29950,Semi-Auto,2451,Petrol,150,32.1,2.0
 A1,2020,25990,Semi-Auto,2888,Petrol,150,44.8,1.5
 Q5,2019,54950,Semi-Auto,9503,Diesel,150,32.5,3.0
 A3,2019,24450,Semi-Auto,7230,Petrol,150,41.5,1.5
 Q2,2019,20470,Manual,5015,Diesel,145,49.6,1.6
 A6,2019,28470,Automatic,6015,Diesel,145,47.9,2.0
 A4,2019,22470,Automatic,6722,Petrol,145,39.2,2.0
 A5,2019,30970,Manual,815,Petrol,145,37.2,2.0
 A3,2019,26450,Semi-Auto,2803,Petrol,145,42.2,1.5
 A1,2019,22450,Semi-Auto,8078,Petrol,145,47.1,1.0
 Q2,2019,27450,Semi-Auto,1427,Petrol,145,40.9,1.5
 A1,2019,22950,Semi-Auto,2060,Petrol,145,44.8,1.5
 A1,2019,22450,Semi-Auto,6063,Petrol,150,47.1,1.0
 Q5,2019,32970,Automatic,5515,Diesel,145,38.2,2.0
 A6,2019,30470,Automatic,11922,Diesel,145,47.9,2.0
 A5,2019,29970,Automatic,2050,Petrol,145,37.7,2.0
 Q3,2019,28970,Semi-Auto,14768,Petrol,145,31.7,2.0
 A1,2019,22950,Semi-Auto,1145,Petrol,145,44.8,1.5
 A1,2019,22450,Semi-Auto,3241,Petrol,150,47.1,1.0
 A3,2020,24450,Semi-Auto,1183,Petrol,150,43.5,1.5
 Q2,2019,26950,Semi-Auto,1147,Petrol,150,40.9,1.5
 A4,2019,24950,Automatic,5268,Petrol,145,39.2,2.0
 A3,2019,23950,Manual,6857,Diesel,145,51.4,1.6
 A1,2020,24450,Semi-Auto,1870,Petrol,145,44.8,1.0
 Q3,2019,32950,Semi-Auto,1844,Petrol,145,31.7,2.0
